# BUSCO version is: 4.1.3 
# The lineage dataset is: nostocales_odb10 (Creation date: 2020-03-06, number of species: 32, number of BUSCOs: 1899)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
1744at1161	Complete	Anabaena_cylindrica_PCC_7122_3976	4501685	4504177	1223.8	772	https://www.orthodb.org/v10?query=1744at1161	surface antigen (D15)
1745at1161	Complete	Anabaena_cylindrica_PCC_7122_5126	5783179	5784771	954.0	467	https://www.orthodb.org/v10?query=1745at1161	2-isopropylmalate synthase
1777at1161	Complete	Anabaena_cylindrica_PCC_7122_4544	5129790	5131634	1018.9	546	https://www.orthodb.org/v10?query=1777at1161	peptidase S8
1793at1161	Complete	Anabaena_cylindrica_PCC_7122_4647	5248923	5250758	896.7	481	https://www.orthodb.org/v10?query=1793at1161	serine/threonine protein kinase
1799at1161	Complete	Anabaena_cylindrica_PCC_7122_4162	4677096	4678694	904.4	466	https://www.orthodb.org/v10?query=1799at1161	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
1800at1161	Complete	Anabaena_cylindrica_PCC_7122_4890	5520453	5522120	926.3	472	https://www.orthodb.org/v10?query=1800at1161	L-aspartate oxidase
1825at1161	Complete	Anabaena_cylindrica_PCC_7122_282	341299	343530	1160.2	642	https://www.orthodb.org/v10?query=1825at1161	capsular biosynthesis protein
1830at1161	Complete	Anabaena_cylindrica_PCC_7122_2444	2771303	2772889	731.2	435	https://www.orthodb.org/v10?query=1830at1161	glucose-6-phosphate isomerase
1833at1161	Complete	Anabaena_cylindrica_PCC_7122_129	145579	147210	1005.5	495	https://www.orthodb.org/v10?query=1833at1161	radical SAM protein
1836at1161	Complete	Anabaena_cylindrica_PCC_7122_3888	4418971	4420659	854.6	479	https://www.orthodb.org/v10?query=1836at1161	DNA mismatch repair protein MutL
1847at1161	Complete	Anabaena_cylindrica_PCC_7122_1684	1936366	1938060	935.3	487	https://www.orthodb.org/v10?query=1847at1161	NAD+ synthase
1875at1161	Complete	Anabaena_cylindrica_PCC_7122_4537	5122415	5124274	1057.7	554	https://www.orthodb.org/v10?query=1875at1161	NAD(P)H dehydrogenase, subunit NdhF3 family
1882at1161	Complete	Anabaena_cylindrica_PCC_7122_1468	1707731	1709368	903.9	460	https://www.orthodb.org/v10?query=1882at1161	CTP synthase
1887at1161	Complete	Anabaena_cylindrica_PCC_7122_208	251846	253435	845.3	464	https://www.orthodb.org/v10?query=1887at1161	molecular chaperone DnaK
1900at1161	Complete	Anabaena_cylindrica_PCC_7122_1504	1752926	1754476	942.5	469	https://www.orthodb.org/v10?query=1900at1161	ferredoxin--nitrite reductase
1908at1161	Complete	Anabaena_cylindrica_PCC_7122_3161	3597241	3598971	910.8	504	https://www.orthodb.org/v10?query=1908at1161	polyketide synthase
1916at1161	Complete	Anabaena_cylindrica_PCC_7122_1076	1278256	1280574	1063.3	586	https://www.orthodb.org/v10?query=1916at1161	molecular chaperone DnaJ
1932at1161	Complete	Anabaena_cylindrica_PCC_7122_902	1077462	1079618	1068.6	599	https://www.orthodb.org/v10?query=1932at1161	Tetratricopeptide-like helical domain superfamily
1936at1161	Complete	Anabaena_cylindrica_PCC_7122_5331	6028809	6030689	1001.9	533	https://www.orthodb.org/v10?query=1936at1161	Long-chain fatty acid--CoA ligase
1948at1161	Complete	Anabaena_cylindrica_PCC_7122_5339	6037615	6039216	899.2	449	https://www.orthodb.org/v10?query=1948at1161	Carboxylate-amine ligase
1949at1161	Complete	Anabaena_cylindrica_PCC_7122_161	181420	183063	852.0	458	https://www.orthodb.org/v10?query=1949at1161	cytidylate kinase
1951at1161	Complete	Anabaena_cylindrica_PCC_7122_2806	3202261	3204054	938.7	517	https://www.orthodb.org/v10?query=1951at1161	WD40 repeat-containing protein
1952at1161	Complete	Anabaena_cylindrica_PCC_7122_484	594422	596278	1102.2	563	https://www.orthodb.org/v10?query=1952at1161	NAD(P)H dehydrogenase, subunit NdhF3 family
1959at1161	Complete	Anabaena_cylindrica_PCC_7122_24	28820	30400	454.9	274	https://www.orthodb.org/v10?query=1959at1161	phosphoglycerate dehydrogenase
1965at1161	Complete	Anabaena_cylindrica_PCC_7122_547	670033	671760	994.2	522	https://www.orthodb.org/v10?query=1965at1161	ferrous iron transporter A
1966at1161	Complete	Anabaena_cylindrica_PCC_7122_3537	4011932	4013653	860.8	484	https://www.orthodb.org/v10?query=1966at1161	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
1976at1161	Complete	Anabaena_cylindrica_PCC_7122_4076	4581373	4582776	714.2	390	https://www.orthodb.org/v10?query=1976at1161	Light-independent protochlorophyllide reductase subunit N
1977at1161	Complete	Anabaena_cylindrica_PCC_7122_984	1160679	1162100	876.8	422	https://www.orthodb.org/v10?query=1977at1161	Isocitrate dehydrogenase 
1978at1161	Complete	Anabaena_cylindrica_PCC_7122_2672	3033230	3034699	857.2	417	https://www.orthodb.org/v10?query=1978at1161	glycolate oxidase subunit GlcD
1980at1161	Complete	Anabaena_cylindrica_PCC_7122_912	1088266	1089915	938.8	470	https://www.orthodb.org/v10?query=1980at1161	citramalate synthase
2000at1161	Complete	Anabaena_cylindrica_PCC_7122_907	1083249	1085225	1090.3	585	https://www.orthodb.org/v10?query=2000at1161	Thiazole synthase
2012at1161	Complete	Anabaena_cylindrica_PCC_7122_710	843009	844454	776.6	406	https://www.orthodb.org/v10?query=2012at1161	alpha-amylase
2013at1161	Complete	Anabaena_cylindrica_PCC_7122_3233	3689613	3691085	857.3	427	https://www.orthodb.org/v10?query=2013at1161	Microcin-processing peptidase 2
2016at1161	Complete	Anabaena_cylindrica_PCC_7122_2805	3200155	3201729	977.9	477	https://www.orthodb.org/v10?query=2016at1161	NAD(P)H-quinone oxidoreductase chain 4
2017at1161	Complete	Anabaena_cylindrica_PCC_7122_697	829800	831443	970.8	483	https://www.orthodb.org/v10?query=2017at1161	ABC transporter ATP-binding protein
2027at1161	Complete	Anabaena_cylindrica_PCC_7122_5260	5942871	5944307	900.1	423	https://www.orthodb.org/v10?query=2027at1161	Glycogen synthase
2030at1161	Complete	Anabaena_cylindrica_PCC_7122_3902	4434193	4435761	850.5	446	https://www.orthodb.org/v10?query=2030at1161	Adenylylsulfate kinase
2033at1161	Complete	Anabaena_cylindrica_PCC_7122_3149	3579914	3581713	916.3	511	https://www.orthodb.org/v10?query=2033at1161	aspartate kinase
2046at1161	Complete	Anabaena_cylindrica_PCC_7122_1692	1943095	1944534	945.8	441	https://www.orthodb.org/v10?query=2046at1161	SUF system FeS cluster assembly, SufBD
2048at1161	Complete	Anabaena_cylindrica_PCC_7122_4871	5495135	5496733	871.8	455	https://www.orthodb.org/v10?query=2048at1161	DGQHR domain-containing protein
2050at1161	Complete	Anabaena_cylindrica_PCC_7122_3375	3842851	3844536	850.9	451	https://www.orthodb.org/v10?query=2050at1161	exonuclease
2059at1161	Complete	Anabaena_cylindrica_PCC_7122_3116	3541009	3542802	897.6	500	https://www.orthodb.org/v10?query=2059at1161	Molybdate ABC transporter, inner membrane subunit
2060at1161	Complete	Anabaena_cylindrica_PCC_7122_1877	2124808	2126739	1018.5	550	https://www.orthodb.org/v10?query=2060at1161	sodium/hydrogen exchanger
2071at1161	Complete	Anabaena_cylindrica_PCC_7122_3985	4512415	4513926	887.3	437	https://www.orthodb.org/v10?query=2071at1161	ATPase AAA
2075at1161	Complete	Anabaena_cylindrica_PCC_7122_3269	3728056	3729780	964.5	515	https://www.orthodb.org/v10?query=2075at1161	LuxR family transcriptional regulator
2078at1161	Complete	Anabaena_cylindrica_PCC_7122_3882	4413071	4414531	856.9	424	https://www.orthodb.org/v10?query=2078at1161	phytoene desaturase
2079at1161	Complete	Anabaena_cylindrica_PCC_7122_2837	3224475	3225986	964.8	455	https://www.orthodb.org/v10?query=2079at1161	ATPase AAA
2080at1161	Complete	Anabaena_cylindrica_PCC_7122_1757	2011862	2013382	948.0	450	https://www.orthodb.org/v10?query=2080at1161	ATP synthase subunit alpha
2085at1161	Complete	Anabaena_cylindrica_PCC_7122_5044	5694249	5695778	958.6	455	https://www.orthodb.org/v10?query=2085at1161	Photosystem II CP47 reaction center protein
2086at1161	Complete	Anabaena_cylindrica_PCC_7122_3922	4454120	4455814	1019.7	499	https://www.orthodb.org/v10?query=2086at1161	lysophospholipase
2112at1161	Complete	Anabaena_cylindrica_PCC_7122_304	371873	373288	916.0	429	https://www.orthodb.org/v10?query=2112at1161	Glutamine synthetase
2132at1161	Complete	Anabaena_cylindrica_PCC_7122_75	85430	87103	875.1	483	https://www.orthodb.org/v10?query=2132at1161	transcriptional regulator
2139at1161	Duplicated	Anabaena_cylindrica_PCC_7122_1470	1711526	1713268	903.5	505	https://www.orthodb.org/v10?query=2139at1161	N-acetylmuramoyl-L-alanine amidase
2139at1161	Duplicated	Anabaena_cylindrica_PCC_7122_1469	1709676	1711433	822.6	505	https://www.orthodb.org/v10?query=2139at1161	N-acetylmuramoyl-L-alanine amidase
2163at1161	Complete	Anabaena_cylindrica_PCC_7122_2339	2636483	2638114	804.9	448	https://www.orthodb.org/v10?query=2163at1161	K9ZF26_ANACC
2164at1161	Complete	Anabaena_cylindrica_PCC_7122_2287	2567482	2569233	959.8	516	https://www.orthodb.org/v10?query=2164at1161	membrane protein
2172at1161	Complete	Anabaena_cylindrica_PCC_7122_2064	2349234	2351693	906.4	581	https://www.orthodb.org/v10?query=2172at1161	Type II secretory pathway, component HofQ
2191at1161	Complete	Anabaena_cylindrica_PCC_7122_4769	5381891	5383609	947.0	514	https://www.orthodb.org/v10?query=2191at1161	molecular chaperone GroEL
2211at1161	Complete	Anabaena_cylindrica_PCC_7122_1626	1868732	1870162	895.4	428	https://www.orthodb.org/v10?query=2211at1161	6-phosphogluconate dehydrogenase, decarboxylating
2228at1161	Complete	Anabaena_cylindrica_PCC_7122_3136	3562955	3564541	940.6	463	https://www.orthodb.org/v10?query=2228at1161	helicase
2233at1161	Complete	Anabaena_cylindrica_PCC_7122_2346	2643800	2645278	882.2	431	https://www.orthodb.org/v10?query=2233at1161	cobyric acid synthase CobQ
2245at1161	Complete	Anabaena_cylindrica_PCC_7122_531	650907	652355	898.0	430	https://www.orthodb.org/v10?query=2245at1161	ATP synthase subunit beta
2247at1161	Complete	Anabaena_cylindrica_PCC_7122_4510	5088245	5089780	855.0	446	https://www.orthodb.org/v10?query=2247at1161	Bifunctional purine biosynthesis protein PurH
2248at1161	Complete	Anabaena_cylindrica_PCC_7122_5190	5861302	5862906	913.0	466	https://www.orthodb.org/v10?query=2248at1161	methionine--tRNA ligase
2260at1161	Complete	Anabaena_cylindrica_PCC_7122_2341	2638885	2640336	900.8	436	https://www.orthodb.org/v10?query=2260at1161	Zeta-carotene desaturase
2266at1161	Complete	Anabaena_cylindrica_PCC_7122_396	490781	492493	768.4	479	https://www.orthodb.org/v10?query=2266at1161	Protein of unknown function DUF3352
2268at1161	Complete	Anabaena_cylindrica_PCC_7122_1437	1673634	1675007	890.5	408	https://www.orthodb.org/v10?query=2268at1161	phosphomethylpyrimidine synthase
2270at1161	Complete	Anabaena_cylindrica_PCC_7122_2379	2681902	2683434	825.6	433	https://www.orthodb.org/v10?query=2270at1161	SagB-type dehydrogenase
2272at1161	Complete	Anabaena_cylindrica_PCC_7122_4872	5496908	5498533	868.6	471	https://www.orthodb.org/v10?query=2272at1161	sulfurtransferase DndC
2294at1161	Complete	Anabaena_cylindrica_PCC_7122_5568	6320574	6321965	853.5	410	https://www.orthodb.org/v10?query=2294at1161	asparagine--tRNA ligase
2308at1161	Complete	Anabaena_cylindrica_PCC_7122_5601	6359383	6360858	825.7	421	https://www.orthodb.org/v10?query=2308at1161	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
2317at1161	Complete	Anabaena_cylindrica_PCC_7122_621	755832	757517	862.3	469	https://www.orthodb.org/v10?query=2317at1161	amidase
2319at1161	Complete	Anabaena_cylindrica_PCC_7122_3218	3670619	3672955	822.1	654	https://www.orthodb.org/v10?query=2319at1161	peptidase M23
2334at1161	Complete	Anabaena_cylindrica_PCC_7122_5561	6314474	6316111	903.0	459	https://www.orthodb.org/v10?query=2334at1161	molecular chaperone GroEL
2339at1161	Complete	Anabaena_cylindrica_PCC_7122_3308	3764726	3766090	871.0	411	https://www.orthodb.org/v10?query=2339at1161	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
2343at1161	Complete	Anabaena_cylindrica_PCC_7122_2738	3119675	3121450	842.2	455	https://www.orthodb.org/v10?query=2343at1161	fused response regulator/phosphatase
2348at1161	Complete	Anabaena_cylindrica_PCC_7122_4540	5126937	5128259	843.8	395	https://www.orthodb.org/v10?query=2348at1161	carbon dioxide transporter
2349at1161	Complete	Anabaena_cylindrica_PCC_7122_339	416384	417871	881.5	440	https://www.orthodb.org/v10?query=2349at1161	glycosyl hydrolase family 57
2353at1161	Complete	Anabaena_cylindrica_PCC_7122_1494	1742688	1744655	953.2	540	https://www.orthodb.org/v10?query=2353at1161	serine/threonine protein phosphatase
2380at1161	Complete	Anabaena_cylindrica_PCC_7122_5490	6240325	6241845	877.1	433	https://www.orthodb.org/v10?query=2380at1161	amidophosphoribosyltransferase
2381at1161	Complete	Anabaena_cylindrica_PCC_7122_5277	5964913	5966424	943.3	461	https://www.orthodb.org/v10?query=2381at1161	PLP-dependent threonine dehydratase
2397at1161	Complete	Anabaena_cylindrica_PCC_7122_1445	1681655	1683583	838.2	529	https://www.orthodb.org/v10?query=2397at1161	serine/threonine protein phosphatase
2400at1161	Complete	Anabaena_cylindrica_PCC_7122_28	34579	36009	1058.0	459	https://www.orthodb.org/v10?query=2400at1161	Ribulose bisphosphate carboxylase large chain
2404at1161	Complete	Anabaena_cylindrica_PCC_7122_1587	1830002	1831483	791.6	422	https://www.orthodb.org/v10?query=2404at1161	cysteine--tRNA ligase
2416at1161	Complete	Anabaena_cylindrica_PCC_7122_237	291553	293331	889.0	496	https://www.orthodb.org/v10?query=2416at1161	DNA repair protein RecN
2419at1161	Complete	Anabaena_cylindrica_PCC_7122_4446	5015227	5016756	880.8	448	https://www.orthodb.org/v10?query=2419at1161	magnesium chelatase
2423at1161	Complete	Anabaena_cylindrica_PCC_7122_399	494974	496320	789.0	378	https://www.orthodb.org/v10?query=2423at1161	acetyl-CoA carboxylase biotin carboxylase subunit
2428at1161	Complete	Anabaena_cylindrica_PCC_7122_2605	2970178	2971692	903.3	451	https://www.orthodb.org/v10?query=2428at1161	C-3',4' desaturase CrtD
2434at1161	Complete	Anabaena_cylindrica_PCC_7122_4648	5251295	5253130	908.4	540	https://www.orthodb.org/v10?query=2434at1161	signal peptide peptidase SppA
2437at1161	Complete	Anabaena_cylindrica_PCC_7122_2845	3235258	3236832	871.8	436	https://www.orthodb.org/v10?query=2437at1161	DNA repair protein RadA
2443at1161	Complete	Anabaena_cylindrica_PCC_7122_4320	4861344	4862735	822.8	409	https://www.orthodb.org/v10?query=2443at1161	diaminopimelate decarboxylase
2446at1161	Complete	Anabaena_cylindrica_PCC_7122_3361	3822131	3823582	764.0	425	https://www.orthodb.org/v10?query=2446at1161	Uncharacterised protein family UPF0061
2457at1161	Complete	Anabaena_cylindrica_PCC_7122_5483	6230938	6232338	722.9	402	https://www.orthodb.org/v10?query=2457at1161	peptidase U62
2467at1161	Complete	Anabaena_cylindrica_PCC_7122_4861	5484973	5486454	870.3	430	https://www.orthodb.org/v10?query=2467at1161	DNA phosphorothioation system restriction enzyme
2472at1161	Complete	Anabaena_cylindrica_PCC_7122_5385	6096515	6097918	658.7	382	https://www.orthodb.org/v10?query=2472at1161	3-isopropylmalate dehydratase large subunit
2480at1161	Complete	Anabaena_cylindrica_PCC_7122_480	590928	592592	830.1	458	https://www.orthodb.org/v10?query=2480at1161	Carbonate dehydratase
2487at1161	Complete	Anabaena_cylindrica_PCC_7122_1670	1919076	1920698	821.9	441	https://www.orthodb.org/v10?query=2487at1161	peptidase S8
2489at1161	Complete	Anabaena_cylindrica_PCC_7122_4153	4666243	4668123	875.8	509	https://www.orthodb.org/v10?query=2489at1161	serine/threonine protein kinase
2491at1161	Complete	Anabaena_cylindrica_PCC_7122_3900	4431929	4433266	745.4	368	https://www.orthodb.org/v10?query=2491at1161	adenylosuccinate synthase
2499at1161	Complete	Anabaena_cylindrica_PCC_7122_3712	4227653	4229305	820.1	464	https://www.orthodb.org/v10?query=2499at1161	exopolyphosphatase
2504at1161	Complete	Anabaena_cylindrica_PCC_7122_2111	2402455	2403915	803.7	385	https://www.orthodb.org/v10?query=2504at1161	nitrogenase cofactor biosynthesis protein NifB
2510at1161	Complete	Anabaena_cylindrica_PCC_7122_5336	6034144	6035691	840.7	444	https://www.orthodb.org/v10?query=2510at1161	mercuric reductase
2515at1161	Complete	Anabaena_cylindrica_PCC_7122_3593	4080393	4081823	836.0	423	https://www.orthodb.org/v10?query=2515at1161	dihydrolipoyl dehydrogenase
2516at1161	Complete	Anabaena_cylindrica_PCC_7122_4849	5473954	5475390	833.3	428	https://www.orthodb.org/v10?query=2516at1161	glutamate--tRNA ligase
2518at1161	Complete	Anabaena_cylindrica_PCC_7122_116	130981	132687	1004.6	510	https://www.orthodb.org/v10?query=2518at1161	GTPase HflX
2522at1161	Complete	Anabaena_cylindrica_PCC_7122_5332	6030816	6032168	673.0	394	https://www.orthodb.org/v10?query=2522at1161	glutathione-disulfide reductase
2526at1161	Complete	Anabaena_cylindrica_PCC_7122_142	156913	158535	892.6	444	https://www.orthodb.org/v10?query=2526at1161	peptidase M16
2528at1161	Complete	Anabaena_cylindrica_PCC_7122_2007	2290429	2291751	830.4	397	https://www.orthodb.org/v10?query=2528at1161	methylenetetrahydrofolate--tRNA-(uracil(54)- C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO
2529at1161	Complete	Anabaena_cylindrica_PCC_7122_2225	2508156	2509544	796.4	406	https://www.orthodb.org/v10?query=2529at1161	nitrogenase molybdenum-cofactor biosynthesis protein NifE
2542at1161	Complete	Anabaena_cylindrica_PCC_7122_4975	5611208	5612926	851.9	518	https://www.orthodb.org/v10?query=2542at1161	serine/threonine protein kinase
2571at1161	Complete	Anabaena_cylindrica_PCC_7122_3047	3455724	3457184	901.6	446	https://www.orthodb.org/v10?query=2571at1161	Glutamyl-tRNA(Gln) amidotransferase subunit A
2577at1161	Complete	Anabaena_cylindrica_PCC_7122_4655	5262523	5264076	865.0	449	https://www.orthodb.org/v10?query=2577at1161	small GTP-binding protein
2579at1161	Complete	Anabaena_cylindrica_PCC_7122_2642	3005032	3006417	802.9	407	https://www.orthodb.org/v10?query=2579at1161	argininosuccinate lyase
2582at1161	Complete	Anabaena_cylindrica_PCC_7122_2712	3084722	3086254	791.1	439	https://www.orthodb.org/v10?query=2582at1161	Bifunctional NAD(P)H-hydrate repair enzyme
2584at1161	Complete	Anabaena_cylindrica_PCC_7122_4597	5184751	5187195	1168.5	603	https://www.orthodb.org/v10?query=2584at1161	DNA polymerase III subunit gamma/tau
2587at1161	Complete	Anabaena_cylindrica_PCC_7122_1585	1827301	1828737	783.8	415	https://www.orthodb.org/v10?query=2587at1161	Zn-dependent protease
2595at1161	Complete	Anabaena_cylindrica_PCC_7122_1026	1212365	1213741	803.6	403	https://www.orthodb.org/v10?query=2595at1161	glucose-6-phosphate dehydrogenase assembly protein OpcA
2599at1161	Complete	Anabaena_cylindrica_PCC_7122_4897	5529489	5531000	912.0	421	https://www.orthodb.org/v10?query=2599at1161	RNA helicase
2604at1161	Complete	Anabaena_cylindrica_PCC_7122_2496	2829017	2830975	830.9	501	https://www.orthodb.org/v10?query=2604at1161	periplasmic protein
2608at1161	Complete	Anabaena_cylindrica_PCC_7122_5367	6072837	6074141	830.7	386	https://www.orthodb.org/v10?query=2608at1161	threonine synthase
2610at1161	Complete	Anabaena_cylindrica_PCC_7122_4758	5371555	5373039	802.9	425	https://www.orthodb.org/v10?query=2610at1161	NADH:ubiquinone oxidoreductase
2612at1161	Complete	Anabaena_cylindrica_PCC_7122_5217	5888719	5890575	771.6	456	https://www.orthodb.org/v10?query=2612at1161	peptidase C14
2619at1161	Complete	Anabaena_cylindrica_PCC_7122_3907	4438354	4440312	809.7	508	https://www.orthodb.org/v10?query=2619at1161	serine/threonine protein phosphatase
2622at1161	Complete	Anabaena_cylindrica_PCC_7122_873	1046775	1048163	765.5	396	https://www.orthodb.org/v10?query=2622at1161	guanylate cyclase
